doi,refcodes,year,count,url,core,name_dicts,compound_dicts
10.1039/c3ce40184g,"['DEZFAR', 'DEZFEV', 'DEZFIZ', 'DEZFUL', 'DEZGAS', 'DEZGEW', 'GEVJIC01', 'HEHBAZ02']",2013,8,https://pubs.rsc.org/en/content/articlehtml/2013/ce/c3ce40184g?page=search,ce,"{'1': '{[Er(Hbmdc)(bmdc)(H2O)3]·3H2O}n', '2': '[Er2(Hbmdc)2(bmdc)2(H2O)8]·8H2O', '3': '[Ho(HBIDC)(ox)0.5(H2O)3]n', '4': '[Tb(HBIDC)(ox)0.5(H2O)3]n', '5': '{[Tb(H2BIDC)(HBIDC)(H2O)3]·3H2O}n', '6': '{[Sm(H2BIDC)(HBIDC)(H2O)3]·3H2O}n', '7': '{[Dy(H2BIDC)(HBIDC)(H2O)3]·3H2O}n', '8': '{[Gd(H2BIDC)(HBIDC)(H2O)3]·3H2O}n'}",{}
10.1039/c2ce26095f,"['REGTEE', 'REGTII', 'REGTOO']",2012,3,https://pubs.rsc.org/en/content/articlehtml/2012/ce/c2ce26095f?page=search,ce,"{'1': 'K[Co(salency)(CN)2]·CH3OH', '1S': 'K[Co(S,S-salency)(CN)2]·H2O', '1R': 'K[Co(R,R-salency)(CN)2]·CH3OH'}",{}
10.1039/c2dt31531a,['KOPHEE'],2012,1,https://pubs.rsc.org/en/content/articlehtml/2012/dt/c2dt31531a?page=search,dt,"{'1': 'Co(C4H4N2)(VO3)2', '2': '[Co(H2O)2(VO3)2]·2H2O'}",{}
10.1039/c2ce25371b,"['WEDJAS', 'WEDJEW', 'WEDJIA', 'WEDJOG', 'WEDJUM']",2012,5,https://pubs.rsc.org/en/content/articlehtml/2012/ce/c2ce25371b?page=search,ce,"{'1': '[Cu2(L1)3(SiMo12O40)(H2O)6]·2H2O', '2': '[Cu2(L2)3(SiMo12O40)(H2O)6]·9H2O', '3': '[Cu2(L2)3(SiW12O40)(H2O)6]·6H2O', '4': '[Cu2(L3)3(SiMo12O40)(H2O)6]·6H2O', '5': '[Cu2(L3)3(SiW12O40)(H2O)6]·4H2O'}",{}
10.1039/C3DT51786A,['MILXAI'],2013,1,https://pubs.rsc.org/en/content/articlehtml/2013/DT/C3DT51786A?page=search,DT,"{'1': '[Ni(2,2′-bpy)(H2O)2]2[Ni6(μ3-OH)3(H2O)11H(α-P2W15O56)]2·26H2O', '2': '[Ni6(μ3-OH)3(H2O)3(dien)3H3(α-P2W15O56)]·4.5H2O', '3': '[Ni(en)2][Ni6(μ3-OH)3(H2O)6(en)3H(α-P2W15O56)]·5.5H2O'}","{'1': ['[Ni(2,2′-bpy)(H2O)2]2[Ni6(μ3-OH)3(H2O)11H(α-P2W15O56)]2·26H2O'], '2': ['[Ni6(μ3-OH)3(H2O)3(dien)3H3(α-P2W15O56)]·4.5H2O'], '3': ['[Ni(en)2][Ni6(μ3-OH)3(H2O)6(en)3H(α-P2W15O56)]·5.5H2O'], '2,2′-bpy': ['2,2′-bipyridine']}"
10.1039/C3DT53139B,"['SISGEI', 'SISGIM', 'SISGOS', 'SISGUY']",2014,4,https://pubs.rsc.org/en/content/articlehtml/2014/DT/C3DT53139B?page=search,DT,"{'1': '[Sm(4-SBA)(IP)OH]·1.5H2O', '2': '[Eu(4-SBA)(IP)OH]·1.5H2O', '4': '[Tb(4-SBA)(IP)OH]·1.5H2O'}",{'4-SBA': ['4-sulfobenzoate']}
10.1039/C3CE42028K,"['NIYNOA', 'NIYNUG', 'NIYPAO', 'NIYPES', 'NIZCEG', 'NIZCIK']",2014,6,https://pubs.rsc.org/en/content/articlehtml/2014/CE/C3CE42028K?page=search,CE,"{'1': '{[Co(azpy)(glut)]·(CH3OH)}n', '2': '{[Co(meazpy)(glut)(H2O)2]·(H2O)3}n', '3': '{[Zn(azpy)0.5(glut)(H2O)]·(azpy)0.5}n', '4': '{[Zn(meazpy)0.5(glut)(H2O)]·(H2O)2}n', '5': '{[Cd(azpy)(glut)]·(CH3OH)}n', '6': '{[Cd2(meazpy)2(glut)(NO3)]2}n'}",{}
10.1039/C3CE40442K,"['VEYVAY', 'VEYVEC', 'VEYVIG']",2013,3,https://pubs.rsc.org/en/content/articlehtml/2013/CE/C3CE40442K?page=search,CE,"{'1': '[Co4(H2mel)2(2,2′-bpy)2(H2O)12]·(H2O)', '3a': '[Co2(H2mel)(tpt)(H2O)6]·(H2O)0.65', '3b': '[Ni2(H2mel)(tpt)(H2O)6]·(H2O)0.65', '2a': 'C22H23Co2N2O18.5'}","{'1': ['2,2′-bpy', '[Co4(H2mel)2(2,2′-bpy)2(H2O)12]·(H2O)'], '2a': ['4,4′-bpy'], '2b': ['4,4′-bpy'], 'L': ['2,2′-bpy', '4,4′-bpy']}"
10.1039/C6CE02291J,['ODEZAB'],2017,1,https://pubs.rsc.org/en/content/articlehtml/2017/CE/C6CE02291J?page=search,CE,{'ZJU-12': 'Cu2(DTPD)'},"{'H4DTPD': ['5,5′-(2,6-dimethoxynaphthalene-1,5-diyl)diisophthalic']}"
10.1039/b409596k,['BIMGIO'],2004,1,https://pubs.rsc.org/en/content/articlehtml/2004/09/b409596k?page=search,9,"{'1': 'Ag(L)(PPh3)', '2·': '[[(1)(Rh2(OAc4))1.5]·xCHCl3]n'}","{'L': ['hydrotris(3,5-dimethyl-4-(4-pyridyl)pyrazolyl)borate']}"
10.1039/C7CE01840A,"['KEJJUH', 'KEJKAO', 'KEJKES']",2017,3,https://pubs.rsc.org/en/content/articlehtml/2017/CE/C7CE01840A?page=search,CE,"{'1': '{[Cu2Cl(OH)(L)2]·(CH3OH)4}n', '2': '{[Cu2Br(OH)(L)2]·(CH3OH)4}n', '3': '{[Cu(H2O)(L)2]·(H2O)4}n'}",{}
10.1039/C8DT02686F,"['ZINQAR', 'ZINQEV', 'ZINQIZ']",2018,3,https://pubs.rsc.org/en/content/articlehtml/2018/DT/C8DT02686F?page=search,DT,{'ZJNU-88': 'H4L1'},"{'H4L': ['2′-amino-[1,1′:3′,1′′-terphenyl]-3,3′′,5,5′′-tetracarboxylic', 'bis(3,5-dicarboxyphenyl)']}"
10.1039/b800908b,"['AFORET', 'AFORIX', 'AFOROD']",2008,3,https://pubs.rsc.org/en/content/articlehtml/2008/00/b800908b?page=search,0,"{'1': '[Zn(TPA)(H2MDP)]n', '2': '[Zn(IPA)(H2MDP)]n', '3': '{Zn(HTMA)(H2MDP)}n'}","{'H2MDP': ['methylenebis(3,5-dimethylpyrazole)', 'bis(3,5-dimethylpyrazole)']}"
10.1039/b815200d,"['FOPTOU', 'FOPTUA']",2009,2,https://pubs.rsc.org/en/content/articlehtml/2009/15/b815200d?page=search,15,"{'1': 'K6Li3[Fe12(H2hact)4(CO3)4(OH)13O4]·45H2O', '2': 'Na6[Pd3(hact)2]·20H2O'}",{}
10.1039/b212093c,['CIXDAO01'],2003,1,https://pubs.rsc.org/en/content/articlehtml/2003/12/b212093c?page=search,12,"{'1': '[Gd(H2L)(HL)(L)·H2O]n', '2': '[Gd(HL)3(H2O)]2'}",{}
10.1039/D1CC06443F,['LASWUB'],2022,1,https://pubs.rsc.org/en/content/articlehtml/2022/CC/D1CC06443F?page=search,CC,{'UAM-2': 'Zr6O4(OH)4(HCOO)4(L)4(CuI)4'},{'L': ['bis(4-carboxypyrazol-1-yl)methane']}
10.1039/c2cc18127d,['LAWLIG01'],2012,1,https://pubs.rsc.org/en/content/articlehtml/2012/cc/c2cc18127d?page=search,cc,{'1': 'Co(Hoba)2(H2O)2∞'},"{'H2oba': ['benzoic', '4,4′-oxydibenzoic']}"
10.1039/C3DT51131F,['YIBPIK'],2013,1,https://pubs.rsc.org/en/content/articlehtml/2013/DT/C3DT51131F?page=search,DT,"{'3': '[Na3Ni2(L1)6](ClO4)', '4': '[Mn(L1)2(Cl)]n', '5': 'MnIII3MnIV(O)3(OEt)(OAc)3(L1)3', '6': 'Ni4(μ3-OMe)4(L2)4(MeOH)4', '1': '[Na2Fe2(OMe)2(L1)4(NO3)2]·2MeOH', '2': 'Na2Ni2(μ3-N3)2(L1)4(MeCN)2'}","{'6': ['Ni4(μ3-OMe)4(L2)4(MeOH)4'], 'tmeda': ['N,N,N′,N′-tetramethylethylenediamine']}"
10.1039/c1dt11158b,['RAJNUN'],2011,1,https://pubs.rsc.org/en/content/articlehtml/2011/dt/c1dt11158b?page=search,dt,"{'5': '[{Cu(μ-4,4′-bipy)0.5(μ-L)}2Cu(H2O)2n](ClO4)2·17H2O', '1': '[{Cu(MeOH)(μ-L)}2Cu(H2O)2](BF4)2', '2': '[{Cu(MeOH)(μ-L)}2Cu(H2O)2](ClO4)2', '3': '{Cu(Br3)(μ-L)}2Cu(H2O)2', '4': '[{Cu(H2O)(μ-L)}2Cu](NO3)2'}","{'5': ['[{Cu(μ-4,4′-bipy)0.5(μ-L)}2Cu(H2O)2n](ClO4)2·17H2O', '[{Cu(μ-4,4-bipy)0.5(μ-L)}2Cu(H2O)2n](ClO4)2·17H2O']}"
10.1039/C7CE00219J,"['MAVJIF', 'MAVJOL', 'MAVJUR', 'MAVKAY', 'MAVKEC', 'MAVKIG', 'MAVKOM', 'MAVLAZ', 'MAVLED', 'MAVLIH', 'MAVLON', 'MAVLUT']",2017,12,https://pubs.rsc.org/en/content/articlehtml/2017/CE/C7CE00219J?page=search,CE,"{'1': '[Cd(μ-Hcpta)(phen)(H2O)]n', '2': '[Mn(μ-Hcpta)(phen)(H2O)]n', '3': '{[Cd3(μ3-Hcpta)(μ4-cpta)(μ-Cl)(H2O)4]·2H2O}n', '4': '{[Cd3(μ6-cpta)2(py)2]·5H2O}n', '5': '[Mn3(μ5-cpta)2(2,2′-bipy)2]n', '6': '[Mn3(μ4-cpta)2(phen)3(H2O)2]n', '7': '{[Zn3(μ3-cpta)2(phen)3]·3H2O}', '8': '[Cd2(μ4-cpta)(μ-Cl)(phen)2]n', '9': '[Cd3(μ5-cpta)2(phen)2(H2O)2]n', '10': '[Cd3(μ4-cpta)2(phen)3(H2O)2]n', '11': '[Cd3(μ5-cpta)2(H2biim)2]n', '12': '[Zn2(μ6-cpta)(μ-Hbiim)]n', '13': '[Ni3(μ3-cpta)2(phen)3(py)3(H2O)3]n'}","{'3': ['{[Cd3(μ3-Hcpta)(μ4-cpta)(μ-Cl)(H2O)4]·2H2O}n'], '4': ['{[Cd3(μ6-cpta)2(py)2]·5H2O}n'], '5': ['[Mn3(μ5-cpta)2(2,2′-bipy)2]n'], '6': ['[Mn3(μ4-cpta)2(phen)3(H2O)2]n'], '7': ['{[Zn3(μ3-cpta)2(phen)3]·3H2O}'], '8': ['[Cd2(μ4-cpta)(μ-Cl)(phen)2]n'], '9': ['[Cd3(μ5-cpta)2(phen)2(H2O)2]n'], '10': ['[Cd3(μ4-cpta)2(phen)3(H2O)2]n'], '11': ['[Cd3(μ5-cpta)2(H2biim)2]n'], '12': ['[Zn2(μ6-cpta)(μ-Hbiim)]n'], '13': ['[Ni3(μ3-cpta)2(phen)3(py)3(H2O)3]n']}"
10.1039/C5CC05866J,['PUSJUK'],2015,1,https://pubs.rsc.org/en/content/articlehtml/2015/CC/C5CC05866J?page=search,CC,"{'DICRO-2-Ni-i': '[Ni(1,2-bis(4-pyridyl)acetylene)2(Cr2O7)]n'}","{'DICRO-2-Ni-i': ['[Ni(1,2-bis(4-pyridyl)acetylene)2(Cr2O7)]n']}"
10.1039/C3DT53123F,"['VIVJER', 'VIVJIV']",2014,2,https://pubs.rsc.org/en/content/articlehtml/2014/DT/C3DT53123F?page=search,DT,"{'1': 'Cd3(L)2(bdc)3·4(H2O)', '2': 'Cd(L)(bdc)·2(H2O)'}","{'L': ['N1,N4-bis(pyridin-3-ylmethyl)terephthalamide']}"
10.1039/C5CE00375J,"['HAYXIP01', 'JUFFUN', 'JUFGAU', 'JUFGIC', 'JUFGOI', 'JUFGUO', 'JUFHID']",2015,7,https://pubs.rsc.org/en/content/articlehtml/2015/CE/C5CE00375J?page=search,CE,"{'1': '{[Zn(C3COO)(H2O)](ClO4)·3.5H2O}n', '2': '{[Zn(C4COO)(H2O)]4(ClO4)4·1.5H2O}n', '3': '{[Zn(C5COO)(H2O)](ClO4)}n', '4': '{[Cu(C3COO)](ClO4)·MeOH}n', '5': '{[Cu(C4COO)(H2O)]2(ClO4)2·2H2O}n', '6': '{[Cu(C5COO)(H2O)](ClO4)·2H2O}n', '7': '{[Zn(C7COO)(H2O)](ClO4)}2', '8': '[Zn2(C10COO)2(H2O)2](ClO4)2·2H2O·MeOH', '9': '[Zn2(C11COO)2(H2O)2](ClO4){[Zn2(C11COO)2](ClO4)4·H2O}n'}",{}
10.1039/D0SC01796E,"['RUMXEF', 'RUMXIJ', 'RUMXOP']",2020,3,https://pubs.rsc.org/en/content/articlehtml/2020/SC/D0SC01796E?page=search,SC,{'2': '(H2TCPP)3{Zr6O4(μ-OH)4(OH)6}2'},"{'H2TPP': ['5,10,15,20-tetraphenylporphyrin']}"
10.1039/C2RA21757K,"['CABTOR', 'CABVAF']",2012,2,https://pubs.rsc.org/en/content/articlehtml/2012/RA/C2RA21757K?page=search,RA,{},{}
10.1039/b922698m,['DUYCOQ'],2010,1,https://pubs.rsc.org/en/content/articlehtml/2010/22/b922698m?page=search,22,{'A': 'Cu3(Hbtc)(btc)(bpy)2'},{}
10.1039/C6DT02264B,"['IPUZIE', 'IPUZOK']",2016,2,https://pubs.rsc.org/en/content/articlehtml/2016/DT/C6DT02264B?page=search,DT,"{'1': '[CuI3(mpymt)3]2', '2': '{(CuI4Br4)[CuI6(mpymt)6]}n', '3': '{(CuI6I6)[CuI6(mpymt)6]}n'}","{'Hmpymt': ['4-methylpyrimidine-2-thione'], '2-NT': ['2-nitrotoluene'], 'SC5H3NSiMe3': ['3-silylated'], 'C5H4NS': ['1H-pyridine-2-thione'], 'Hdmpymt': ['4,6-dimethylpyrimidine-2-thione'], 'C9H6NSH': ['quinoline-2-thione'], 'mpySH': ['4-methyl-2(1H)-pyridinethione'], 'epySH': ['4-ethyl-2(1H)-pyridinethione'], 'Hbtt': ['2-benzothiazolethiol'], '4-Hptt': ['5-(pyridin-4-yl)-1H-1,2,4-triazole-3-thiol'], '3-Hptt': ['5-(pyridin-3-yl)-1H-1,2,4-triazole-3-thiol']}"
10.1039/C5CE00324E,"['NUKCUT', 'NUKDAA', 'NUKDEE', 'NUKDII']",2015,4,https://pubs.rsc.org/en/content/articlehtml/2015/CE/C5CE00324E?page=search,CE,"{'1': '{[Zn4Nd2(imdc)4(SO4)(H2O)8]·4H2O}n', '2': '{[Zn4Sm2(imdc)4(SO4)(H2O)8]·4H2O}n', '3': '{[Zn4Eu2(imdc)4(SO4)(H2O)8]·4H2O}n', '4': '{[Zn4Gd2(imdc)4(SO4)(H2O)8]·4H2O}n'}","{'H3imdc': ['imidazole-4,5-dicarboxylic']}"
10.1039/C6RA28153B,"['PALREC', 'PALRIG', 'PALROM', 'PALRUS', 'PALSAZ', 'PALSED', 'PALSIH', 'PALTOO']",2017,8,https://pubs.rsc.org/en/content/articlehtml/2017/RA/C6RA28153B?page=search,RA,"{'1': '[Cd2(μ2-L1)2(μ2-NCS)4]n', '2': '{[Cd(μ2-L1)(μ2-dca)2(H2O)]·H2O}n', '3': '{[Cu(μ2-L1)2(NCS)2]·0.5H2O}n', '4': '{[Ag2(μ2-L1)(μ3-L1)2]·2PF6}n', '5': '{[Ag3(μ2-L1)4(μ2-CF3SO3)(CF3SO3)]·CF3SO3}', '6': '{[Cd(L2)2(μ2-NCS)2]}n', '7': '[Ag(μ2-L2)·(μ2-CF3SO3)]n', '9': '{[Ag(μ2-L2)]·BF4}n'}","{'1': ['[Cd2(μ2-L1)2(μ2-NCS)4]n'], '2': ['{[Cd(L1)(μ2-dca)2(H2O)]·H2O}n', '{[Cd(μ2-L1)(μ2-dca)2(H2O)]·H2O}n'], '5': ['{[Ag3(μ2-L1)4(μ2-CF3SO3)(CF3SO3)]·CF3SO3}'], '7': ['[Ag(μ2-L2)(μ2-CF3SO3)]n', '[Ag(μ2-L2)·(μ2-CF3SO3)]n']}"
10.1039/C4CE02261K,"['NOZZOT', 'NOZZUZ']",2015,2,https://pubs.rsc.org/en/content/articlehtml/2015/CE/C4CE02261K?page=search,CE,{},"{'TCPS': ['4,4′,4′′,4′′′-tetrakiscarboxyphenylsilane']}"
10.1039/c2ce25282a,"['VAXVEX', 'VAXVIB']",2012,2,https://pubs.rsc.org/en/content/articlehtml/2012/ce/c2ce25282a?page=search,ce,"{'1': '{[Cd(btpe)3](ClO4)2·6H2O}n', '2': '[Cd(btpe)(bdc)(H2O)2]n'}",{}
10.1039/c1cc10478k,['UVEQIW'],2011,1,https://pubs.rsc.org/en/content/articlehtml/2011/cc/c1cc10478k?page=search,cc,{},{}
10.1039/C3CE41573B,"['NILZIT', 'NILZOZ', 'NILZUF', 'NIMBAO', 'NIMBES']",2013,5,https://pubs.rsc.org/en/content/articlehtml/2013/CE/C3CE41573B?page=search,CE,"{'L': 'dibenzo-O2S2-macrocycle', '1': '[(Cu2Cl2)L]n', '3': '{[(Cu4I4)L2]·2.5H2O}n', '5': 'C18H20HgBr2O2S2', '6': '[(Hg2I4)L]n', '7': 'cis-[PdL(NO3)2]', '8': 'cis-[PdL2](NO3)2', 'L′': '{cis-[PdL2][cis-PdL′2]}(ClO4)4', '2': '[(Cu2Br2)L]n', '4': 'C19H20CuNO2S3'}","{'L': ['dibenzo-O2S2-macrocycle', 'O2S2-macrocycle']}"
10.1039/C3CC48381A,['ZIVCOY'],2014,1,https://pubs.rsc.org/en/content/articlehtml/2014/CC/C3CC48381A?page=search,CC,{'FJI-H5': '[Cu6(obdb)3·(H2O)6]n·(solvent)x'},"{'H4obdb': ['4′,4′′′-oxybis[1,1′-biphenyl]-3,5-dicarboxylic']}"
10.1039/C6CC05337H,['ISEJUN'],2016,1,https://pubs.rsc.org/en/content/articlehtml/2016/CC/C6CC05337H?page=search,CC,{'1': '{[DyIII(4-OHpy)2(H2O)3][CoIII(CN)6]}·0.5H2O'},"{'1': ['{[DyIII(4-OHpy)2(H2O)3][CoIII(CN)6]}·0.5H2O', '{[Dy(4-OHpy)2(H2O)3][Co(CN)6]}·0.5H2O']}"
10.1039/C4CE01601G,"['DOPSUY', 'DOPTAF', 'DOPTEJ', 'DOPTIN']",2014,4,https://pubs.rsc.org/en/content/articlehtml/2014/CE/C4CE01601G?page=search,CE,"{'1a': '{{Ag[(1R,2R)-3-bcpb]}·NO3·H2O·CH3OH}n', '1b': '{{Ag[(1R,2R)-3-bcpb]}·ClO4·H2O·CH3OH}n', '2a': '{{Ag[(1R,2R)-3-bcpb]}·NO3·3H2O}n', '2b': '{{Ag[(1R,2R)-3-bcpb]}·ClO4·3H2O}n'}","{'1a': ['{{Ag[(1R,2R)-3-bcpb]}·NO3·H2O·CH3OH}n'], '1b': ['{{Ag[(1R,2R)-3-bcpb]}·ClO4·H2O·CH3OH}n'], '2a': ['{{Ag[(1R,2R)-3-bcpb]}·NO3·3H2O}n'], '2b': ['{{Ag[(1R,2R)-3-bcpb]}·ClO4·3H2O}n']}"
10.1039/c2ce26532j,"['PELWAG', 'PELWEK']",2013,2,https://pubs.rsc.org/en/content/articlehtml/2013/ce/c2ce26532j?page=search,ce,"{'1': '{[Cd(ClO4)2(L)2]·(CH3OH)·(H2O}∞)', '2': '{[CdCl(L)2](ClO4)·(H2O)5.5·(CH3OH)0.5}∞'}","{'L': ['4,4′-bis(imidazol-1-yl)-biphenyl']}"
10.1039/C4CC06342B,"['DOPJOJ', 'DOPKAW', 'LUDWEM03']",2014,3,https://pubs.rsc.org/en/content/articlehtml/2014/CC/C4CC06342B?page=search,CC,"{'1': '[(ZnI2)(TPT)]n', '2': '[(ZnI2)3(TPT)2]n', '3': '[(ZnI2)(μ-I)(ZnI)(TPT)]n'}","{'TPT': ['2,4,6-tris(4-pyridyl)triazine']}"
10.1039/C7CC04036A,"['SATWES', 'SATWES01', 'SATWES02', 'SATWES03']",2017,4,https://pubs.rsc.org/en/content/articlehtml/2017/CC/C7CC04036A?page=search,CC,"{'1': '[Fe3(NH2-trz)6(SCN)5(H2O)](SCN)·4H2O', '1a': '[Fe3(NH2-trz)6(SCN)5]n(SCN)n'}","{'1': ['[Fe3(NH2-trz)6(SCN)5(H2O)](SCN)·4H2O'], '1a': ['[Fe3(NH2-trz)6(SCN)5]n(SCN)n']}"
10.1039/b110307e,['MIGSEA'],2002,1,https://pubs.rsc.org/en/content/articlehtml/2002/10/b110307e?page=search,10,"{'3a': '[{Pd(LL)(μ-1)}2](CF3SO3)4', '5a': '[{Pd(LL)(μ-2)}x](CF3SO3)2x'}","{'LL': ['4,4′-di-tert-butyl-2,2′-bipyridine']}"
10.1039/b108684g,"['LOWQET', 'LOWQIX']",2001,2,https://pubs.rsc.org/en/content/articlehtml/2001/08/b108684g?page=search,8,{},"{'NDC': ['1,4-naphthalenedicarboxylate']}"
10.1039/c002284e,['XUZFOO'],2010,1,https://pubs.rsc.org/en/content/articlehtml/2010/02/c002284e?page=search,2,{},{}
10.1039/C6RA00524A,['IMAKIS'],2016,1,https://pubs.rsc.org/en/content/articlehtml/2016/RA/C6RA00524A?page=search,RA,{'Zn-MOF': '[Zn(L)(HCOO)·H2O]n'},"{'TNP': ['2,4,6-trinitrophenol'], 'HL': ['4-(bis(4-(pyridin-4-yl)phenyl)amino)benzoic']}"
10.1039/C7CC03499G,['ZEBWUB'],2017,1,https://pubs.rsc.org/en/content/articlehtml/2017/CC/C7CC03499G?page=search,CC,{'1': '[Cd2(NiL1)(CdL2)][Cd2(NiL1)(H2L2)]·6DMF·5MeOH'},{}
10.1039/C3SC21995J,['VEVJUD'],2013,1,https://pubs.rsc.org/en/content/articlehtml/2013/SC/C3SC21995J?page=search,SC,{'1': '[(CuI4I4)3(CuI6)2(3-ptt)12]n·24nDEF·12nH2O'},{'1': ['[(CuI4I4)3(CuI6)2(3-ptt)12]n·24nDEF·12nH2O']}
10.1039/b719970h,['COKMEV'],2008,1,https://pubs.rsc.org/en/content/articlehtml/2008/19/b719970h?page=search,19,"{'1': '[Cd(4,4′-bpy)2(H2O)2](ClO4)2(4,4′-bpy)(CH3OH)2'}","{'1': ['[Cd(4,4′-bpy)2(H2O)2](ClO4)2(4,4′-bpy)(CH3OH)2']}"
10.1039/C3CE41971A,"['BIRMIA', 'BIRMOG', 'BIRMUM', 'BIRNAT', 'BIRNEX']",2014,5,https://pubs.rsc.org/en/content/articlehtml/2014/CE/C3CE41971A?page=search,CE,"{'1': '[Mn(L)(BIP)2]·H2O', '3': 'Cd3(L)3(phen)2', '4': '[Mn3(L)3(phen)2]n', '5': '[Mn2(L)2(DMF)·(H2O)]·DMF', '2': 'C41.5H36.5CdN4.5O6'}","{'BIP': ['4,4′-bis(imidazol-1-yl)phenyl'], 'BIBP': ['4,4′-bis(imidazol-1-yl)biphenyl'], 'phen': ['1,10-phenanthroline'], 'DMF': ['N,N-dimethylformamide']}"
10.1039/c3ce40147b,"['PEXRIV', 'PEXROB', 'PEXRUH', 'PEXSAO', 'PEXSES', 'PEXSIW', 'PEXSOC', 'PEXSUI', 'PEXTAP', 'PEXTET', 'PEXTIX']",2013,11,https://pubs.rsc.org/en/content/articlehtml/2013/ce/c3ce40147b?page=search,ce,"{'1': '{La2(H2O)12Q[7]}·2(ZnCl4)·2Cl·31H2O', '2': '{Ce2(H2O)12Q[7]}·2(ZnCl4)·2Cl·xH2O', '3': '{Pr2(H2O)12Q[7]}·2(ZnCl4)·2Cl·xH2O', '4': '{Nd2(H2O)12Q[7]}·2(ZnCl4)·2Cl·xH2O', '5': '{Sm2(H2O)10Q[7]}·2(ZnCl4)·2Cl·xH2O', '6': '{Gd2(H2O)10Q[7]}·2(ZnCl4)·2Cl·xH2O', '7': '{Tb2(H2O)10Q[7]}·2(ZnCl4)·2Cl·xH2O', '8': '{Er2(H2O)10Q[7]}·2(ZnCl4)·2Cl·xH2O', '10': '{Yb2(H2O)10Q[7]}·2(ZnCl4)·2Cl·xH2O', '11': '{Lu2(H2O)10Q[7]}·2(ZnCl4)·2Cl·xH2O', '9': 'C42H116N28O51Tm2Zn2Cl10'}",{}
10.1039/C9CE00603F,['KOPLIN'],2019,1,https://pubs.rsc.org/en/content/articlehtml/2019/CE/C9CE00603F?page=search,CE,{'1': '[Mn5(izdc)3(ox)3]·Guest'},{}
10.1039/D1CE01308D,['SAMZIT'],2021,1,https://pubs.rsc.org/en/content/articlehtml/2021/CE/D1CE01308D?page=search,CE,{},"{'Htpc': ['6-(5H-tetrazol-5-yl)pyrazine-2-carbonitrile'], 'H3btc': ['1,3,5-benzenetricarboxylic']}"
10.1039/C7TA05479C,"['MAYPUA', 'MAYQAH', 'MAYQIP']",2017,3,https://pubs.rsc.org/en/content/articlehtml/2017/TA/C7TA05479C?page=search,TA,"{'1': '{Ag2(BNOD)(DMF)2}n', '1a': '{Ag2(BNOD)}n', '2': '{Cu(BNOD)(H2O)6}n', '3': 'Co(BNOD)·6(H2O)'}",{}
10.1039/D0DT03048A,['AKEDIG'],2021,1,https://pubs.rsc.org/en/content/articlehtml/2021/DT/D0DT03048A?page=search,DT,"{'1': '[Eu3(OH)(1,3-db)2(H2O)4]·3H2O'}","{'1,3-db': ['1,3-di(3′,5′-dicarboxylpheny)']}"
10.1039/C5SC01801C,"['CUQSAK', 'CUQSEO', 'CUQSIS', 'CUQSOY', 'CUQSUE', 'CUQTAL', 'CUQTEP']",2015,7,https://pubs.rsc.org/en/content/articlehtml/2015/SC/C5SC01801C?page=search,SC,"{'1': '[CuI4CuII1.5(L1)3(CN)6]·CN·n(DMF)', '3': '[Cu2(L3)2Br2(H2O)(DMSO)]·2Br·n(DMSO)', '4': '[Cu2(L1)2(OTf)2(NMP)2(H2O)2]·2(OTf)·2NMP', '5': '[Cu(L1)(NCMe)]·BF4·1.5(CH3CN)·2H2O', '6': '[Cu2(L1)2(NMP)(H2O)]·4BF4·12NMP·1.5H2O', '7': '[Cu2(L2)2Br3(DMSO)]·Br·n(DMSO)', '2': '[Cu3(L2)4(H2O)3]·6(OTf)·n(DMSO)'}",{'L': ['tris{4-(3-pyridyl)phenylester}cyclotriguaiacylene']}
10.1039/C5CE01920F,['RUZNUX'],2016,1,https://pubs.rsc.org/en/content/articlehtml/2016/CE/C5CE01920F?page=search,CE,"{'1': 'calix[4]arene', '2': 'calix[4]arene,(3-methoxyphenyl)triphenylphosphonium', '4': '1,10-[1,4-phenylenebis(methylene)]bis(3-butyl-1H-imidazolium-1-yl)'}","{'2': ['(3-methoxyphenyl)triphenylphosphonium', 'calix[4]arene,(3-methoxyphenyl)triphenylphosphonium'], '3': ['1-butyl-3-methylimidazolium'], '4': ['1,10-[1,4-phenylenebis(methylene)]bis(3-butyl-1H-imidazolium-1-yl)']}"
10.1039/c3ce40257f,"['SESBUP', 'SESCAW', 'SESCEA', 'SESCIE']",2013,4,https://pubs.rsc.org/en/content/articlehtml/2013/ce/c3ce40257f?page=search,ce,{},{}
10.1039/c2cc37453f,"['SEGBIR', 'SEGBOX']",2012,2,https://pubs.rsc.org/en/content/articlehtml/2012/cc/c2cc37453f?page=search,cc,{'1': 'Cu(HL)2'},{}
